category	ID	term	count	gene	logFC	adj_pval	magma_score
GOCC	GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	137	ENSRNOG00000013807/ENSRNOG00000011519/ENSRNOG00000022372/ENSRNOG00000011625/ENSRNOG00000012558/ENSRNOG00000005021/ENSRNOG00000019986/ENSRNOG00000003964/ENSRNOG00000008456/ENSRNOG00000003258/ENSRNOG00000007291/ENSRNOG00000027513/ENSRNOG00000009506/ENSRNOG00000030572/ENSRNOG00000024445/ENSRNOG00000025378/ENSRNOG00000070542/ENSRNOG00000013837/ENSRNOG00000008663/ENSRNOG00000025028/ENSRNOG00000006048/ENSRNOG00000012012/ENSRNOG00000003041/ENSRNOG00000038973/ENSRNOG00000014599/ENSRNOG00000032546/ENSRNOG00000025327/ENSRNOG00000014319/ENSRNOG00000015332/ENSRNOG00000010027/ENSRNOG00000055097/ENSRNOG00000008841/ENSRNOG00000000387/ENSRNOG00000016774/ENSRNOG00000011697/ENSRNOG00000003084/ENSRNOG00000001429/ENSRNOG00000010520/ENSRNOG00000011523/ENSRNOG00000029773/ENSRNOG00000071217/ENSRNOG00000015553/ENSRNOG00000047171/ENSRNOG00000012141/ENSRNOG00000015440/ENSRNOG00000020376	150,777,993,774,893	0.03397683	0.030537
HPO	HP_HEMOLYTIC_ANEMIA	HP_HEMOLYTIC_ANEMIA	104	ENSRNOG00000014690/ENSRNOG00000049056/ENSRNOG00000029939/ENSRNOG00000019311/ENSRNOG00000019142/ENSRNOG00000001232/ENSRNOG00000056786/ENSRNOG00000002659/ENSRNOG00000060869/ENSRNOG00000006302/ENSRNOG00000016995/ENSRNOG00000023079/ENSRNOG00000057988/ENSRNOG00000042821/ENSRNOG00000046891/ENSRNOG00000003298/ENSRNOG00000058249/ENSRNOG00000015206/ENSRNOG00000046261/ENSRNOG00000004687/ENSRNOG00000022540/ENSRNOG00000014079/ENSRNOG00000043451/ENSRNOG00000020425/ENSRNOG00000031058/ENSRNOG00000010133/ENSRNOG00000006860/ENSRNOG00000049517/ENSRNOG00000019614/ENSRNOG00000019742/ENSRNOG00000015290/ENSRNOG00000006911/ENSRNOG00000018406/ENSRNOG00000018211/ENSRNOG00000046196/ENSRNOG00000007284/ENSRNOG00000016346/ENSRNOG00000046452/ENSRNOG00000047647/ENSRNOG00000009982/ENSRNOG00000045670/ENSRNOG00000029886/ENSRNOG00000023143/ENSRNOG00000046834/ENSRNOG00000051235/ENSRNOG00000033215/ENSRNOG00000048812/ENSRNOG00000047098/ENSRNOG00000020951/ENSRNOG00000030715	-159,613,908,933,531	0.033232075	0.030895
GOMF	GOMF_BMP_RECEPTOR_BINDING	GOMF_BMP_RECEPTOR_BINDING	11	ENSRNOG00000009495/ENSRNOG00000013324/ENSRNOG00000010917/ENSRNOG00000053384/ENSRNOG00000009694/ENSRNOG00000019675	-192,537,129,315,787	0.025186404	0.03094
KEGG	KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	142	ENSRNOG00000067358/ENSRNOG00000016638/ENSRNOG00000059479/ENSRNOG00000011205/ENSRNOG00000010906/ENSRNOG00000019857/ENSRNOG00000002229/ENSRNOG00000014366/ENSRNOG00000014079/ENSRNOG00000039350/ENSRNOG00000000299/ENSRNOG00000028629/ENSRNOG00000015480/ENSRNOG00000006952/ENSRNOG00000018430/ENSRNOG00000019253/ENSRNOG00000001068/ENSRNOG00000016326/ENSRNOG00000031058/ENSRNOG00000006319/ENSRNOG00000006860/ENSRNOG00000019742/ENSRNOG00000020417/ENSRNOG00000030888/ENSRNOG00000028548/ENSRNOG00000018509/ENSRNOG00000008180/ENSRNOG00000018985/ENSRNOG00000001480/ENSRNOG00000016592/ENSRNOG00000031162/ENSRNOG00000050430/ENSRNOG00000016346/ENSRNOG00000006932/ENSRNOG00000050519/ENSRNOG00000016611/ENSRNOG00000020657/ENSRNOG00000050231/ENSRNOG00000009385/ENSRNOG00000009912/ENSRNOG00000049115/ENSRNOG00000026647/ENSRNOG00000028015/ENSRNOG00000015668/ENSRNOG00000011984/ENSRNOG00000019374/ENSRNOG00000021150/ENSRNOG00000050469/ENSRNOG00000007350/ENSRNOG00000006736/ENSRNOG00000007390	-16,824,175,319,867	0.002076865	0.031162
GOCC	GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN	301	ENSRNOG00000017819/ENSRNOG00000016995/ENSRNOG00000009683/ENSRNOG00000015716/ENSRNOG00000048043/ENSRNOG00000025676/ENSRNOG00000065432/ENSRNOG00000030019/ENSRNOG00000004332/ENSRNOG00000030269/ENSRNOG00000000321/ENSRNOG00000014297/ENSRNOG00000020546/ENSRNOG00000009331/ENSRNOG00000066008/ENSRNOG00000005906/ENSRNOG00000021856/ENSRNOG00000046891/ENSRNOG00000058249/ENSRNOG00000034015/ENSRNOG00000021023/ENSRNOG00000003121/ENSRNOG00000013416/ENSRNOG00000013763/ENSRNOG00000024277/ENSRNOG00000059479/ENSRNOG00000054172/ENSRNOG00000031665/ENSRNOG00000008332/ENSRNOG00000014481/ENSRNOG00000060694/ENSRNOG00000018126/ENSRNOG00000017676/ENSRNOG00000000164/ENSRNOG00000015480/ENSRNOG00000052469/ENSRNOG00000014751/ENSRNOG00000015262/ENSRNOG00000030920/ENSRNOG00000008116/ENSRNOG00000015445/ENSRNOG00000039980/ENSRNOG00000068044/ENSRNOG00000017032/ENSRNOG00000021438/ENSRNOG00000020425/ENSRNOG00000016575/ENSRNOG00000047035/ENSRNOG00000010997/ENSRNOG00000059984/ENSRNOG00000027028/ENSRNOG00000016558/ENSRNOG00000006604/ENSRNOG00000046829/ENSRNOG00000057569/ENSRNOG00000000567/ENSRNOG00000019147/ENSRNOG00000008245/ENSRNOG00000004613/ENSRNOG00000012016/ENSRNOG00000007865/ENSRNOG00000009495/ENSRNOG00000008180/ENSRNOG00000008587/ENSRNOG00000019778/ENSRNOG00000013000/ENSRNOG00000000774/ENSRNOG00000012616/ENSRNOG00000010362/ENSRNOG00000016592/ENSRNOG00000000805/ENSRNOG00000013683/ENSRNOG00000005796/ENSRNOG00000007284/ENSRNOG00000008048/ENSRNOG00000017226/ENSRNOG00000000655/ENSRNOG00000003998/ENSRNOG00000004737/ENSRNOG00000008414/ENSRNOG00000019212/ENSRNOG00000032871/ENSRNOG00000018289/ENSRNOG00000068001/ENSRNOG00000009535/ENSRNOG00000016831/ENSRNOG00000020679/ENSRNOG00000009822/ENSRNOG00000020206/ENSRNOG00000000699/ENSRNOG00000057713/ENSRNOG00000043465/ENSRNOG00000052407/ENSRNOG00000053550/ENSRNOG00000017020/ENSRNOG00000019400/ENSRNOG00000002664/ENSRNOG00000019908/ENSRNOG00000001224/ENSRNOG00000019728/ENSRNOG00000018524/ENSRNOG00000005479/ENSRNOG00000019374/ENSRNOG00000031312/ENSRNOG00000025895/ENSRNOG00000007036/ENSRNOG00000013578/ENSRNOG00000007041/ENSRNOG00000018215/ENSRNOG00000019719/ENSRNOG00000018106/ENSRNOG00000013265/ENSRNOG00000001336/ENSRNOG00000020016/ENSRNOG00000014961/ENSRNOG00000010966/ENSRNOG00000013963/ENSRNOG00000003232/ENSRNOG00000056836/ENSRNOG00000007290	-194,789,138,538,799	4,55E+06	0.032233
GOBP	GOBP_MIRNA_METABOLIC_PROCESS	GOBP_MIRNA_METABOLIC_PROCESS	24	ENSRNOG00000025938/ENSRNOG00000012099/ENSRNOG00000052062/ENSRNOG00000010711/ENSRNOG00000025596/ENSRNOG00000023258/ENSRNOG00000008533/ENSRNOG00000051170/ENSRNOG00000003600/ENSRNOG00000018931/ENSRNOG00000019085/ENSRNOG00000058430/ENSRNOG00000002912/ENSRNOG00000016629	175,008,887,237,516	0.026424079	0.032411
GOBP	GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION	461	ENSRNOG00000003147/ENSRNOG00000001091/ENSRNOG00000006593/ENSRNOG00000037638/ENSRNOG00000009888/ENSRNOG00000013238/ENSRNOG00000001160/ENSRNOG00000026775/ENSRNOG00000068342/ENSRNOG00000014361/ENSRNOG00000007407/ENSRNOG00000005618/ENSRNOG00000016984/ENSRNOG00000007883/ENSRNOG00000011375/ENSRNOG00000053735/ENSRNOG00000046799/ENSRNOG00000014178/ENSRNOG00000014625/ENSRNOG00000001309/ENSRNOG00000017571/ENSRNOG00000007266/ENSRNOG00000002516/ENSRNOG00000029042/ENSRNOG00000001296/ENSRNOG00000012383/ENSRNOG00000033153/ENSRNOG00000020487/ENSRNOG00000019525/ENSRNOG00000004517/ENSRNOG00000043114/ENSRNOG00000021815/ENSRNOG00000046918/ENSRNOG00000006075/ENSRNOG00000001862/ENSRNOG00000020513/ENSRNOG00000033426/ENSRNOG00000051816/ENSRNOG00000010169/ENSRNOG00000019425/ENSRNOG00000051190/ENSRNOG00000025164/ENSRNOG00000002763/ENSRNOG00000012957/ENSRNOG00000002721/ENSRNOG00000058658/ENSRNOG00000028629/ENSRNOG00000031827/ENSRNOG00000023946/ENSRNOG00000017496/ENSRNOG00000013961/ENSRNOG00000039980/ENSRNOG00000013505/ENSRNOG00000048309/ENSRNOG00000019811/ENSRNOG00000055756/ENSRNOG00000017446/ENSRNOG00000050602/ENSRNOG00000010830/ENSRNOG00000017905/ENSRNOG00000000485/ENSRNOG00000012565/ENSRNOG00000007040/ENSRNOG00000019428/ENSRNOG00000019097/ENSRNOG00000016427/ENSRNOG00000050169/ENSRNOG00000004526/ENSRNOG00000046829/ENSRNOG00000010549/ENSRNOG00000016949/ENSRNOG00000020417/ENSRNOG00000012812/ENSRNOG00000020317/ENSRNOG00000020602/ENSRNOG00000016460/ENSRNOG00000020068/ENSRNOG00000012314/ENSRNOG00000007214/ENSRNOG00000028650/ENSRNOG00000015142/ENSRNOG00000050514/ENSRNOG00000048320/ENSRNOG00000008329/ENSRNOG00000024470/ENSRNOG00000021359/ENSRNOG00000017539/ENSRNOG00000037376/ENSRNOG00000020277/ENSRNOG00000018281/ENSRNOG00000015182/ENSRNOG00000050204/ENSRNOG00000018712/ENSRNOG00000071176/ENSRNOG00000046002/ENSRNOG00000009252/ENSRNOG00000009459/ENSRNOG00000046502/ENSRNOG00000007946/ENSRNOG00000018289/ENSRNOG00000016770/ENSRNOG00000014258/ENSRNOG00000016551/ENSRNOG00000016937/ENSRNOG00000009535/ENSRNOG00000017417/ENSRNOG00000016973/ENSRNOG00000019203/ENSRNOG00000006116/ENSRNOG00000022320/ENSRNOG00000036604/ENSRNOG00000004554/ENSRNOG00000057713/ENSRNOG00000020646/ENSRNOG00000021318/ENSRNOG00000003049/ENSRNOG00000015732/ENSRNOG00000014058/ENSRNOG00000045561/ENSRNOG00000007529/ENSRNOG00000020014/ENSRNOG00000010881/ENSRNOG00000067968/ENSRNOG00000005668/ENSRNOG00000001452/ENSRNOG00000064119/ENSRNOG00000013578/ENSRNOG00000015385/ENSRNOG00000001420/ENSRNOG00000048812/ENSRNOG00000019675/ENSRNOG00000014078/ENSRNOG00000007350/ENSRNOG00000047045/ENSRNOG00000013766/ENSRNOG00000015588	-138,258,590,533,734	0.016747136	0.033077
GOBP	GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	69	ENSRNOG00000026171/ENSRNOG00000011440/ENSRNOG00000002932/ENSRNOG00000003955/ENSRNOG00000028380/ENSRNOG00000028523/ENSRNOG00000059715/ENSRNOG00000046566/ENSRNOG00000047194/ENSRNOG00000008632/ENSRNOG00000008334/ENSRNOG00000016545/ENSRNOG00000015189/ENSRNOG00000011967/ENSRNOG00000032070/ENSRNOG00000001689/ENSRNOG00000017473/ENSRNOG00000026964/ENSRNOG00000034089/ENSRNOG00000010952/ENSRNOG00000005868/ENSRNOG00000018876/ENSRNOG00000021602/ENSRNOG00000009336/ENSRNOG00000027617/ENSRNOG00000052704/ENSRNOG00000046023/ENSRNOG00000047019/ENSRNOG00000005233/ENSRNOG00000019039/ENSRNOG00000000802/ENSRNOG00000005451/ENSRNOG00000049596	233,079,251,947,828	7,18E+07	0.033174
GOBP	GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	15	ENSRNOG00000016967/ENSRNOG00000001704/ENSRNOG00000054954/ENSRNOG00000058422/ENSRNOG00000027811/ENSRNOG00000019614/ENSRNOG00000058478/ENSRNOG00000000569/ENSRNOG00000020640/ENSRNOG00000036829	-222,651,653,662,956	0.000185378	0.033795
HPO	HP_OSTEOSARCOMA	HP_OSTEOSARCOMA	35	ENSRNOG00000037897/ENSRNOG00000048927/ENSRNOG00000064917/ENSRNOG00000003147/ENSRNOG00000014272/ENSRNOG00000010189/ENSRNOG00000033625/ENSRNOG00000033058/ENSRNOG00000018320/ENSRNOG00000008555/ENSRNOG00000021035/ENSRNOG00000019106/ENSRNOG00000026260/ENSRNOG00000023529/ENSRNOG00000008373/ENSRNOG00000008140/ENSRNOG00000016961/ENSRNOG00000000490/ENSRNOG00000004214/ENSRNOG00000020674	-177,602,635,566,088	0.026696259	0.034058
GOBP	GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION	427	ENSRNOG00000025111/ENSRNOG00000056940/ENSRNOG00000004649/ENSRNOG00000014156/ENSRNOG00000046327/ENSRNOG00000016995/ENSRNOG00000014287/ENSRNOG00000002480/ENSRNOG00000028353/ENSRNOG00000013240/ENSRNOG00000053813/ENSRNOG00000002969/ENSRNOG00000037647/ENSRNOG00000030625/ENSRNOG00000015076/ENSRNOG00000013321/ENSRNOG00000043077/ENSRNOG00000026085/ENSRNOG00000018706/ENSRNOG00000016360/ENSRNOG00000065643/ENSRNOG00000018359/ENSRNOG00000058586/ENSRNOG00000021218/ENSRNOG00000001250/ENSRNOG00000023664/ENSRNOG00000024277/ENSRNOG00000054172/ENSRNOG00000015615/ENSRNOG00000003992/ENSRNOG00000021145/ENSRNOG00000010283/ENSRNOG00000011205/ENSRNOG00000060694/ENSRNOG00000003170/ENSRNOG00000012730/ENSRNOG00000001704/ENSRNOG00000054954/ENSRNOG00000003716/ENSRNOG00000016313/ENSRNOG00000014395/ENSRNOG00000009222/ENSRNOG00000006392/ENSRNOG00000003520/ENSRNOG00000000299/ENSRNOG00000015480/ENSRNOG00000009175/ENSRNOG00000006952/ENSRNOG00000058422/ENSRNOG00000039980/ENSRNOG00000020465/ENSRNOG00000021082/ENSRNOG00000011096/ENSRNOG00000033588/ENSRNOG00000020652/ENSRNOG00000000485/ENSRNOG00000009427/ENSRNOG00000009131/ENSRNOG00000047035/ENSRNOG00000027811/ENSRNOG00000059984/ENSRNOG00000006860/ENSRNOG00000005067/ENSRNOG00000002365/ENSRNOG00000019614/ENSRNOG00000018255/ENSRNOG00000019742/ENSRNOG00000065264/ENSRNOG00000010278/ENSRNOG00000038877/ENSRNOG00000017869/ENSRNOG00000016451/ENSRNOG00000025121/ENSRNOG00000013967/ENSRNOG00000009495/ENSRNOG00000004409/ENSRNOG00000007237/ENSRNOG00000012681/ENSRNOG00000008180/ENSRNOG00000016119/ENSRNOG00000007663/ENSRNOG00000059073/ENSRNOG00000010362/ENSRNOG00000021528/ENSRNOG00000021261/ENSRNOG00000016069/ENSRNOG00000050792/ENSRNOG00000038881/ENSRNOG00000017539/ENSRNOG00000050430/ENSRNOG00000009605/ENSRNOG00000008736/ENSRNOG00000007002/ENSRNOG00000021144/ENSRNOG00000000655/ENSRNOG00000006932/ENSRNOG00000017123/ENSRNOG00000011140/ENSRNOG00000004100/ENSRNOG00000018233/ENSRNOG00000036711/ENSRNOG00000004003/ENSRNOG00000033235/ENSRNOG00000017469/ENSRNOG00000050519/ENSRNOG00000011500/ENSRNOG00000046452/ENSRNOG00000000541/ENSRNOG00000058646/ENSRNOG00000009822/ENSRNOG00000047647/ENSRNOG00000014011/ENSRNOG00000009884/ENSRNOG00000037247/ENSRNOG00000008133/ENSRNOG00000009982/ENSRNOG00000019264/ENSRNOG00000014464/ENSRNOG00000052407/ENSRNOG00000017020/ENSRNOG00000012817/ENSRNOG00000028015/ENSRNOG00000004444/ENSRNOG00000015668/ENSRNOG00000016804/ENSRNOG00000007261/ENSRNOG00000006569/ENSRNOG00000017414/ENSRNOG00000069521/ENSRNOG00000020716/ENSRNOG00000014294/ENSRNOG00000057347/ENSRNOG00000000569/ENSRNOG00000017319/ENSRNOG00000009354/ENSRNOG00000067317/ENSRNOG00000001452/ENSRNOG00000002309/ENSRNOG00000013578/ENSRNOG00000020845/ENSRNOG00000013265/ENSRNOG00000009694/ENSRNOG00000014333/ENSRNOG00000033215/ENSRNOG00000008465/ENSRNOG00000010522/ENSRNOG00000014605/ENSRNOG00000017783/ENSRNOG00000016219/ENSRNOG00000020640/ENSRNOG00000018735/ENSRNOG00000010966/ENSRNOG00000018566/ENSRNOG00000014125/ENSRNOG00000002950/ENSRNOG00000031163/ENSRNOG00000043098/ENSRNOG00000018414/ENSRNOG00000017560/ENSRNOG00000012881/ENSRNOG00000036829/ENSRNOG00000012804/ENSRNOG00000023708/ENSRNOG00000016595/ENSRNOG00000050500	-196,801,295,627,043	2,78E+05	0.03452
GOBP	GOBP_ERYTHROCYTE_HOMEOSTASIS	GOBP_ERYTHROCYTE_HOMEOSTASIS	115	ENSRNOG00000007034/ENSRNOG00000011154/ENSRNOG00000056596/ENSRNOG00000010133/ENSRNOG00000019742/ENSRNOG00000007237/ENSRNOG00000008180/ENSRNOG00000007663/ENSRNOG00000038881/ENSRNOG00000019106/ENSRNOG00000015437/ENSRNOG00000021144/ENSRNOG00000017123/ENSRNOG00000017194/ENSRNOG00000004466/ENSRNOG00000058646/ENSRNOG00000015822/ENSRNOG00000018774/ENSRNOG00000017020/ENSRNOG00000021318/ENSRNOG00000004444/ENSRNOG00000020716/ENSRNOG00000009694/ENSRNOG00000000167/ENSRNOG00000067705/ENSRNOG00000020951/ENSRNOG00000058388/ENSRNOG00000036829/ENSRNOG00000023830	-158,629,055,469,673	0.012598411	0.034907
GOBP	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	149	ENSRNOG00000024468/ENSRNOG00000058461/ENSRNOG00000002932/ENSRNOG00000003013/ENSRNOG00000004520/ENSRNOG00000001758/ENSRNOG00000014816/ENSRNOG00000029012/ENSRNOG00000009726/ENSRNOG00000004013/ENSRNOG00000005151/ENSRNOG00000046566/ENSRNOG00000057848/ENSRNOG00000002372/ENSRNOG00000046660/ENSRNOG00000065255/ENSRNOG00000016545/ENSRNOG00000011980/ENSRNOG00000032070/ENSRNOG00000007291/ENSRNOG00000024557/ENSRNOG00000034089/ENSRNOG00000010952/ENSRNOG00000010194/ENSRNOG00000009935/ENSRNOG00000009310/ENSRNOG00000005868/ENSRNOG00000024870/ENSRNOG00000009653/ENSRNOG00000021013/ENSRNOG00000033790/ENSRNOG00000015217/ENSRNOG00000022635/ENSRNOG00000048449/ENSRNOG00000014006/ENSRNOG00000032576/ENSRNOG00000015101/ENSRNOG00000027617/ENSRNOG00000022229/ENSRNOG00000064362/ENSRNOG00000003288/ENSRNOG00000010027	163,864,004,365,763	0.005312683	0.036323
GOBP	GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	18	ENSRNOG00000060694/ENSRNOG00000015365/ENSRNOG00000000940/ENSRNOG00000014084/ENSRNOG00000019742/ENSRNOG00000016050/ENSRNOG00000017392/ENSRNOG00000017560/ENSRNOG00000020369/ENSRNOG00000003984	-176,556,464,976,861	0.047898541	0.036434
GOBP	GOBP_DENDRITIC_CELL_MIGRATION	GOBP_DENDRITIC_CELL_MIGRATION	28	ENSRNOG00000010906/ENSRNOG00000051619/ENSRNOG00000020714/ENSRNOG00000006949/ENSRNOG00000012681/ENSRNOG00000059073/ENSRNOG00000008736/ENSRNOG00000018233/ENSRNOG00000007047/ENSRNOG00000009385/ENSRNOG00000049115/ENSRNOG00000009468/ENSRNOG00000015668/ENSRNOG00000015894	-193,780,797,577,974	0.006491196	0.036683
GOBP	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	83	ENSRNOG00000000123/ENSRNOG00000008372/ENSRNOG00000001296/ENSRNOG00000003992/ENSRNOG00000054954/ENSRNOG00000007439/ENSRNOG00000023209/ENSRNOG00000058422/ENSRNOG00000020465/ENSRNOG00000047035/ENSRNOG00000013634/ENSRNOG00000033772/ENSRNOG00000016451/ENSRNOG00000052499/ENSRNOG00000017699/ENSRNOG00000012681/ENSRNOG00000019202/ENSRNOG00000018509/ENSRNOG00000021528/ENSRNOG00000050430/ENSRNOG00000021144/ENSRNOG00000000655/ENSRNOG00000012163/ENSRNOG00000017123/ENSRNOG00000017194/ENSRNOG00000046452/ENSRNOG00000020679/ENSRNOG00000009468/ENSRNOG00000061739/ENSRNOG00000016496/ENSRNOG00000002664/ENSRNOG00000019728/ENSRNOG00000014294/ENSRNOG00000019629/ENSRNOG00000020845/ENSRNOG00000021199/ENSRNOG00000033215/ENSRNOG00000031443/ENSRNOG00000036829/ENSRNOG00000014064	-226,237,654,470,903	3,12E+06	0.037164
KEGG	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	35	ENSRNOG00000000457/ENSRNOG00000000455/ENSRNOG00000007089/ENSRNOG00000066773/ENSRNOG00000017123/ENSRNOG00000010331/ENSRNOG00000019041/ENSRNOG00000019387/ENSRNOG00000049491/ENSRNOG00000033215/ENSRNOG00000018735/ENSRNOG00000018566/ENSRNOG00000021157	-187,019,023,050,502	0.010082283	0.037831
GOBP	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	34	ENSRNOG00000030888/ENSRNOG00000017869/ENSRNOG00000012681/ENSRNOG00000009822/ENSRNOG00000015668/ENSRNOG00000007437/ENSRNOG00000010522/ENSRNOG00000017560/ENSRNOG00000011054/ENSRNOG00000054251	-16,224,348,525,467	0.046215345	0.039007
GOCC	GOCC_MOTILE_CILIUM	GOCC_MOTILE_CILIUM	173	ENSRNOG00000006114/ENSRNOG00000006999/ENSRNOG00000026171/ENSRNOG00000011440/ENSRNOG00000018631/ENSRNOG00000010556/ENSRNOG00000058275/ENSRNOG00000011028/ENSRNOG00000004171/ENSRNOG00000057867/ENSRNOG00000056996/ENSRNOG00000025787/ENSRNOG00000007046/ENSRNOG00000002932/ENSRNOG00000003013/ENSRNOG00000058681/ENSRNOG00000014584/ENSRNOG00000009792/ENSRNOG00000060693/ENSRNOG00000018310/ENSRNOG00000021729/ENSRNOG00000024905/ENSRNOG00000052688/ENSRNOG00000020118/ENSRNOG00000005151/ENSRNOG00000054475/ENSRNOG00000068261/ENSRNOG00000047194/ENSRNOG00000015137/ENSRNOG00000043410/ENSRNOG00000008334/ENSRNOG00000058434/ENSRNOG00000043035/ENSRNOG00000047436/ENSRNOG00000002146/ENSRNOG00000032070/ENSRNOG00000020891/ENSRNOG00000002976/ENSRNOG00000009032/ENSRNOG00000019474/ENSRNOG00000019592/ENSRNOG00000017473/ENSRNOG00000026964/ENSRNOG00000012140/ENSRNOG00000008492/ENSRNOG00000012964/ENSRNOG00000025860/ENSRNOG00000024917/ENSRNOG00000070409/ENSRNOG00000042259/ENSRNOG00000050658/ENSRNOG00000008596/ENSRNOG00000010141/ENSRNOG00000058916/ENSRNOG00000012761/ENSRNOG00000021312/ENSRNOG00000048363/ENSRNOG00000010771/ENSRNOG00000026296/ENSRNOG00000013734/ENSRNOG00000023404/ENSRNOG00000048818/ENSRNOG00000042781/ENSRNOG00000015101/ENSRNOG00000056537/ENSRNOG00000049696/ENSRNOG00000057862/ENSRNOG00000015756/ENSRNOG00000020450/ENSRNOG00000005233/ENSRNOG00000004345/ENSRNOG00000012697/ENSRNOG00000004574/ENSRNOG00000009372/ENSRNOG00000014973/ENSRNOG00000005451/ENSRNOG00000049596/ENSRNOG00000067604/ENSRNOG00000025473/ENSRNOG00000025539/ENSRNOG00000007568/ENSRNOG00000032378/ENSRNOG00000019020/ENSRNOG00000009061/ENSRNOG00000011144/ENSRNOG00000023064/ENSRNOG00000032311/ENSRNOG00000024523/ENSRNOG00000048056	250,979,923,762,698	3,24E+01	0.039036
GOBP	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	50	ENSRNOG00000000368/ENSRNOG00000014816/ENSRNOG00000001575/ENSRNOG00000006174/ENSRNOG00000005662/ENSRNOG00000045816/ENSRNOG00000006957/ENSRNOG00000021468/ENSRNOG00000016429/ENSRNOG00000014290/ENSRNOG00000008992/ENSRNOG00000030910/ENSRNOG00000055499/ENSRNOG00000007682/ENSRNOG00000019103/ENSRNOG00000008766/ENSRNOG00000047014/ENSRNOG00000033169	159,861,655,129,797	0.047745899	0.039287
GOBP	GOBP_ACTIVATED_T_CELL_PROLIFERATION	GOBP_ACTIVATED_T_CELL_PROLIFERATION	35	ENSRNOG00000020465/ENSRNOG00000015124/ENSRNOG00000047035/ENSRNOG00000027811/ENSRNOG00000017418/ENSRNOG00000038877/ENSRNOG00000012681/ENSRNOG00000059073/ENSRNOG00000047647/ENSRNOG00000015310/ENSRNOG00000023109/ENSRNOG00000019675/ENSRNOG00000016957/ENSRNOG00000020369	-17,122,555,269,201	0.017607609	0.039361
GOBP	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	268	ENSRNOG00000029528/ENSRNOG00000019425/ENSRNOG00000064933/ENSRNOG00000004400/ENSRNOG00000025164/ENSRNOG00000000164/ENSRNOG00000000299/ENSRNOG00000012957/ENSRNOG00000010747/ENSRNOG00000014666/ENSRNOG00000004172/ENSRNOG00000020552/ENSRNOG00000015852/ENSRNOG00000007728/ENSRNOG00000017905/ENSRNOG00000000485/ENSRNOG00000005614/ENSRNOG00000009131/ENSRNOG00000047035/ENSRNOG00000013634/ENSRNOG00000000917/ENSRNOG00000052113/ENSRNOG00000006305/ENSRNOG00000013014/ENSRNOG00000017601/ENSRNOG00000016782/ENSRNOG00000052025/ENSRNOG00000008180/ENSRNOG00000017801/ENSRNOG00000007284/ENSRNOG00000003745/ENSRNOG00000000655/ENSRNOG00000017673/ENSRNOG00000002607/ENSRNOG00000000853/ENSRNOG00000018233/ENSRNOG00000011648/ENSRNOG00000014385/ENSRNOG00000002265/ENSRNOG00000014256/ENSRNOG00000001548/ENSRNOG00000025239/ENSRNOG00000017854/ENSRNOG00000017417/ENSRNOG00000000034/ENSRNOG00000004249/ENSRNOG00000001189/ENSRNOG00000004972/ENSRNOG00000009850/ENSRNOG00000009040/ENSRNOG00000020480/ENSRNOG00000002440/ENSRNOG00000033261/ENSRNOG00000019264/ENSRNOG00000019400/ENSRNOG00000002911/ENSRNOG00000005479/ENSRNOG00000033697/ENSRNOG00000020716/ENSRNOG00000031312/ENSRNOG00000014008/ENSRNOG00000003807/ENSRNOG00000045992/ENSRNOG00000003897/ENSRNOG00000014333/ENSRNOG00000004414/ENSRNOG00000010522/ENSRNOG00000017783/ENSRNOG00000010643/ENSRNOG00000060237/ENSRNOG00000007290/ENSRNOG00000016827/ENSRNOG00000018693/ENSRNOG00000049560/ENSRNOG00000009565	-15,333,975,534,571	0.004362084	0.039465
